device,L,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,policy,interval_low_inclusive,interval_high_exclusive,count,fraction
device_0,1,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,500,P2,500,inf,0,0.0
device_0,1,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,500,P3,1,2,0,0.0
device_0,1,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,500,P3,2,3,2,0.004008016032064128
device_0,1,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,500,P3,3,5,2,0.004008016032064128
device_0,1,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,500,P3,5,10,12,0.02404809619238477
device_0,1,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,500,P3,10,20,202,0.40480961923847697
device_0,1,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,500,P3,20,50,281,0.56312625250501
device_0,1,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,500,P3,50,100,0,0.0
device_0,1,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,500,P3,100,250,0,0.0
device_0,1,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,500,P3,250,500,0,0.0
device_0,1,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,500,P3,500,inf,0,0.0
device_0,1,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P2,1,2,0,0.0
device_0,1,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P2,2,3,259,0.25925925925925924
device_0,1,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P2,3,5,336,0.33633633633633636
device_0,1,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P2,5,10,323,0.3233233233233233
device_0,1,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P2,10,20,74,0.07407407407407407
device_0,1,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P2,20,50,7,0.007007007007007007
device_0,1,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P2,50,100,0,0.0
device_0,1,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P2,100,250,0,0.0
device_0,1,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P2,250,500,0,0.0
device_0,1,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P2,500,inf,0,0.0
device_0,1,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P3,1,2,3,0.003003003003003003
device_0,1,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P3,2,3,40,0.04004004004004004
device_0,1,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P3,3,5,74,0.07407407407407407
device_0,1,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P3,5,10,369,0.36936936936936937
device_0,1,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P3,10,20,481,0.48148148148148145
device_0,1,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P3,20,50,32,0.03203203203203203
device_0,1,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P3,50,100,0,0.0
device_0,1,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P3,100,250,0,0.0
device_0,1,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P3,250,500,0,0.0
device_0,1,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P3,500,inf,0,0.0
device_0,1,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P2,1,2,0,0.0
device_0,1,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P2,2,3,259,0.25925925925925924
device_0,1,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P2,3,5,336,0.33633633633633636
device_0,1,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P2,5,10,323,0.3233233233233233
device_0,1,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P2,10,20,74,0.07407407407407407
device_0,1,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P2,20,50,7,0.007007007007007007
device_0,1,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P2,50,100,0,0.0
device_0,1,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P2,100,250,0,0.0
device_0,1,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P2,250,500,0,0.0
device_0,1,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P2,500,inf,0,0.0
device_0,1,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P3,1,2,0,0.0
device_0,1,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P3,2,3,42,0.042042042042042045
device_0,1,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P3,3,5,70,0.07007007007007007
device_0,1,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P3,5,10,369,0.36936936936936937
device_0,1,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P3,10,20,487,0.4874874874874875
device_0,1,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P3,20,50,31,0.031031031031031032
device_0,1,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P3,50,100,0,0.0
device_0,1,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P3,100,250,0,0.0
device_0,1,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P3,250,500,0,0.0
device_0,1,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2048,-0.2574195171026162,0,1000,P3,500,inf,0,0.0
device_0,1,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,1,2,0,0.0
device_0,1,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,2,3,25,0.25252525252525254
device_0,1,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,3,5,33,0.3333333333333333
device_0,1,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,5,10,31,0.31313131313131315
device_0,1,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,10,20,10,0.10101010101010101
device_0,1,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,20,50,0,0.0
device_0,1,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,50,100,0,0.0
device_0,1,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,100,250,0,0.0
device_0,1,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,250,500,0,0.0
device_0,1,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,500,inf,0,0.0
device_0,1,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P3,1,2,0,0.0
device_0,1,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P3,2,3,0,0.0
device_0,1,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P3,3,5,0,0.0
device_0,1,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P3,5,10,1,0.010101010101010102
device_0,1,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P3,10,20,0,0.0
device_0,1,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P3,20,50,1,0.010101010101010102
device_0,1,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P3,50,100,40,0.40404040404040403
device_0,1,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P3,100,250,57,0.5757575757575758
device_0,1,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P3,250,500,0,0.0
device_0,1,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P3,500,inf,0,0.0
device_0,1,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,1,2,0,0.0
device_0,1,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,2,3,25,0.25252525252525254
device_0,1,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,3,5,33,0.3333333333333333
device_0,1,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,5,10,31,0.31313131313131315
device_0,1,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,10,20,10,0.10101010101010101
device_0,1,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,20,50,0,0.0
device_0,1,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,50,100,0,0.0
device_0,1,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,100,250,0,0.0
device_0,1,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,250,500,0,0.0
device_0,1,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,500,inf,0,0.0
device_0,1,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P3,1,2,0,0.0
device_0,1,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P3,2,3,0,0.0
device_0,1,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P3,3,5,0,0.0
device_0,1,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P3,5,10,0,0.0
device_0,1,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P3,10,20,0,0.0
device_0,1,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P3,20,50,0,0.0
device_0,1,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P3,50,100,48,0.48484848484848486
device_0,1,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P3,100,250,51,0.5151515151515151
device_0,1,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P3,250,500,0,0.0
device_0,1,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P3,500,inf,0,0.0
device_0,1,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P2,1,2,0,0.0
device_0,1,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P2,2,3,121,0.24248496993987975
device_0,1,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P2,3,5,163,0.32665330661322645
device_0,1,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P2,5,10,159,0.3186372745490982
device_0,1,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P2,10,20,54,0.10821643286573146
device_0,1,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P2,20,50,2,0.004008016032064128
device_0,1,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P2,50,100,0,0.0
device_0,1,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P2,100,250,0,0.0
device_0,1,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P2,250,500,0,0.0
device_0,1,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P2,500,inf,0,0.0
device_0,1,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P3,1,2,0,0.0
device_0,1,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P3,2,3,0,0.0
device_0,1,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P3,3,5,2,0.004008016032064128
device_0,1,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P3,5,10,17,0.03406813627254509
device_0,1,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P3,10,20,206,0.41282565130260523
device_0,1,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P3,20,50,274,0.5490981963927856
device_0,1,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P3,50,100,0,0.0
device_0,1,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P3,100,250,0,0.0
device_0,1,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P3,250,500,0,0.0
device_0,1,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P3,500,inf,0,0.0
device_0,1,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P2,1,2,0,0.0
device_0,1,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P2,2,3,121,0.24248496993987975
device_0,1,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P2,3,5,163,0.32665330661322645
device_0,1,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P2,5,10,159,0.3186372745490982
device_0,1,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P2,10,20,54,0.10821643286573146
device_0,1,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P2,20,50,2,0.004008016032064128
device_0,1,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P2,50,100,0,0.0
device_0,1,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P2,100,250,0,0.0
device_0,1,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P2,250,500,0,0.0
device_0,1,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P2,500,inf,0,0.0
device_0,1,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P3,1,2,0,0.0
device_0,1,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P3,2,3,6,0.012024048096192385
device_0,1,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P3,3,5,10,0.02004008016032064
device_0,1,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P3,5,10,23,0.04609218436873747
device_0,1,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P3,10,20,205,0.41082164328657317
device_0,1,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P3,20,50,255,0.5110220440881763
device_0,1,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P3,50,100,0,0.0
device_0,1,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P3,100,250,0,0.0
device_0,1,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P3,250,500,0,0.0
device_0,1,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,500,P3,500,inf,0,0.0
device_0,1,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P2,1,2,0,0.0
device_0,1,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P2,2,3,220,0.22022022022022023
device_0,1,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P2,3,5,334,0.33433433433433435
device_0,1,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P2,5,10,335,0.3353353353353353
device_0,1,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P2,10,20,104,0.1041041041041041
device_0,1,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P2,20,50,6,0.006006006006006006
device_0,1,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P2,50,100,0,0.0
device_0,1,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P2,100,250,0,0.0
device_0,1,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P2,250,500,0,0.0
device_0,1,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P2,500,inf,0,0.0
device_0,1,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P3,1,2,4,0.004004004004004004
device_0,1,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P3,2,3,31,0.031031031031031032
device_0,1,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P3,3,5,69,0.06906906906906907
device_0,1,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P3,5,10,370,0.37037037037037035
device_0,1,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P3,10,20,498,0.4984984984984985
device_0,1,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P3,20,50,27,0.02702702702702703
device_0,1,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P3,50,100,0,0.0
device_0,1,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P3,100,250,0,0.0
device_0,1,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P3,250,500,0,0.0
device_0,1,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P3,500,inf,0,0.0
device_0,1,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P2,1,2,0,0.0
device_0,1,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P2,2,3,220,0.22022022022022023
device_0,1,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P2,3,5,334,0.33433433433433435
device_0,1,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P2,5,10,335,0.3353353353353353
device_0,1,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P2,10,20,104,0.1041041041041041
device_0,1,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P2,20,50,6,0.006006006006006006
device_0,1,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P2,50,100,0,0.0
device_0,1,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P2,100,250,0,0.0
device_0,1,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P2,250,500,0,0.0
device_0,1,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P2,500,inf,0,0.0
device_0,1,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P3,1,2,0,0.0
device_0,1,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P3,2,3,27,0.02702702702702703
device_0,1,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P3,3,5,72,0.07207207207207207
device_0,1,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P3,5,10,365,0.36536536536536535
device_0,1,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P3,10,20,501,0.5015015015015015
device_0,1,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P3,20,50,34,0.03403403403403404
device_0,1,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P3,50,100,0,0.0
device_0,1,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P3,100,250,0,0.0
device_0,1,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P3,250,500,0,0.0
device_0,1,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,1000,P3,500,inf,0,0.0
device_0,1,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,1,2,0,0.0
device_0,1,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,2,3,25,0.25252525252525254
device_0,1,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,3,5,33,0.3333333333333333
device_0,1,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,5,10,31,0.31313131313131315
device_0,1,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,10,20,10,0.10101010101010101
device_0,1,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,20,50,0,0.0
device_0,1,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,50,100,0,0.0
device_0,1,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,100,250,0,0.0
device_0,1,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,250,500,0,0.0
device_0,1,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,500,inf,0,0.0
device_0,1,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P3,1,2,0,0.0
device_0,1,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P3,2,3,0,0.0
device_0,1,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P3,3,5,0,0.0
device_0,1,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P3,5,10,1,0.010101010101010102
device_0,1,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P3,10,20,0,0.0
device_0,1,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P3,20,50,1,0.010101010101010102
device_0,1,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P3,50,100,40,0.40404040404040403
device_0,1,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P3,100,250,57,0.5757575757575758
device_0,1,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P3,250,500,0,0.0
device_0,1,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P3,500,inf,0,0.0
device_0,1,1702,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,1,2,0,0.0
device_0,1,1702,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,2,3,25,0.25252525252525254
device_0,1,1702,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,3,5,33,0.3333333333333333
device_0,1,1702,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0,100,P2,5,10,31,0.31313131313131315
