device,L,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,check,passed,detail,severity
device_0,10.0,1702.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,10.0,1702.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,10.0,1702.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,10.0,1702.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,1000.0,energy_P2_le_P2prime,True,0.06015968 <= 0.06015968,required
device_0,10.0,1702.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,1000.0,energy_P2prime_le_P3,True,0.06015968 <= 0.06015968,diagnostic
device_0,10.0,1702.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,1000.0,energy_P2_le_P0,True,0.06015968 <= 0.06211392,required
device_0,10.0,1702.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,1000.0,energy_P0_le_P1,True,0.06211392 <= 0.06263968,required
device_0,10.0,1702.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,10.0,1702.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,10.0,1702.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,10.0,1702.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,10.0,1702.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,10.0,1702.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,100.0,energy_P2_le_P2prime,True,0.06095168 <= 0.06095168,required
device_0,10.0,1702.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,100.0,energy_P2prime_le_P3,True,0.06095168 <= 0.06097824,diagnostic
device_0,10.0,1702.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,100.0,energy_P2_le_P0,True,0.06095168 <= 0.06201408,required
device_0,10.0,1702.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,100.0,energy_P0_le_P1,True,0.06201408 <= 0.06263968,required
device_0,10.0,1702.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,10.0,1702.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,10.0,1702.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,10.0,1702.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,10.0,1702.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,10.0,1702.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,100.0,energy_P2_le_P2prime,True,0.06239168 <= 0.06239168,required
device_0,10.0,1702.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,100.0,energy_P2prime_le_P3,True,0.06239168 <= 0.06239168,diagnostic
device_0,10.0,1702.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,100.0,energy_P2_le_P0,True,0.06239168 <= 0.06259256,required
device_0,10.0,1702.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,100.0,energy_P0_le_P1,True,0.06259256 <= 0.06263968,required
device_0,10.0,1702.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,10.0,1702.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,10.0,1702.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,10.0,1702.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,10.0,1702.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,10.0,1702.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,500.0,energy_P2_le_P2prime,True,0.05419968 <= 0.05419968,required
device_0,10.0,1702.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,500.0,energy_P2prime_le_P3,True,0.05419968 <= 0.0542528,diagnostic
device_0,10.0,1702.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,500.0,energy_P2_le_P0,True,0.05419968 <= 0.05945856,required
device_0,10.0,1702.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,500.0,energy_P0_le_P1,True,0.05945856 <= 0.06263968,required
device_0,10.0,1702.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,10.0,1702.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,10.0,1702.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,10.0,1702.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,10.0,1702.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,10.0,1702.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,500.0,energy_P2_le_P2prime,True,0.06139968 <= 0.06139968,required
device_0,10.0,1702.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,500.0,energy_P2prime_le_P3,True,0.06139968 <= 0.06139968,diagnostic
device_0,10.0,1702.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,500.0,energy_P2_le_P0,True,0.06139968 <= 0.06237928,required
device_0,10.0,1702.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,500.0,energy_P0_le_P1,True,0.06237928 <= 0.06263968,required
device_0,10.0,1702.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,10.0,1702.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,10.0,1702.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,10.0,1702.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,10.0,1702.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,10.0,1702.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,1000.0,energy_P2_le_P2prime,True,0.04575968 <= 0.04575968,required
device_0,10.0,1702.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,1000.0,energy_P2prime_le_P3,True,0.04575968 <= 0.04611824,diagnostic
device_0,10.0,1702.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,1000.0,energy_P2_le_P0,True,0.04575968 <= 0.056636,required
device_0,10.0,1702.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,1000.0,energy_P0_le_P1,True,0.056636 <= 0.06263968,required
device_0,10.0,1702.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,10.0,1702.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,10.0,1702.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,10.0,1702.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,10.0,1702.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,10.0,1702.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,1000.0,energy_P2_le_P2prime,True,0.06015968 <= 0.06015968,required
device_0,10.0,1702.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,1000.0,energy_P2prime_le_P3,True,0.06015968 <= 0.06015968,diagnostic
device_0,10.0,1702.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,1000.0,energy_P2_le_P0,True,0.06015968 <= 0.06213128,required
device_0,10.0,1702.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,1000.0,energy_P0_le_P1,True,0.06213128 <= 0.06263968,required
device_0,10.0,1702.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,10.0,1702.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,10.0,1702.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,10.0,1702.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,10.0,1702.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,10.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,energy_P2_le_P2prime,True,0.06101808 <= 0.06101808,required
device_0,10.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,energy_P2prime_le_P3,True,0.06101808 <= 0.0610712,diagnostic
device_0,10.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,energy_P2_le_P0,True,0.06101808 <= 0.06205392,required
device_0,10.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,energy_P0_le_P1,True,0.06205392 <= 0.06270608,required
device_0,10.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,10.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,10.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,10.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,10.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,10.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,energy_P2_le_P2prime,True,0.06245808 <= 0.06245808,required
device_0,10.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,energy_P2prime_le_P3,True,0.06245808 <= 0.06245808,diagnostic
device_0,10.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,energy_P2_le_P0,True,0.06245808 <= 0.06267136,required
device_0,10.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,energy_P0_le_P1,True,0.06267136 <= 0.06270608,required
device_0,10.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,10.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,10.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,10.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,10.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,10.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,energy_P2_le_P2prime,True,0.05426608 <= 0.05426608,required
device_0,10.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,energy_P2prime_le_P3,True,0.05426608 <= 0.05434576,diagnostic
device_0,10.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,energy_P2_le_P0,True,0.05426608 <= 0.05940544,required
device_0,10.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,energy_P0_le_P1,True,0.05940544 <= 0.06270608,required
device_0,10.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,10.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,10.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,10.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,10.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,10.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,energy_P2_le_P2prime,True,0.06146608 <= 0.06146608,required
device_0,10.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,energy_P2prime_le_P3,True,0.06146608 <= 0.06146608,diagnostic
device_0,10.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,energy_P2_le_P0,True,0.06146608 <= 0.06245808,required
device_0,10.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,energy_P0_le_P1,True,0.06245808 <= 0.06270608,required
device_0,10.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,10.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,10.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,10.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,10.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,10.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,1000.0,energy_P2_le_P2prime,True,0.04582608 <= 0.04582608,required
device_0,10.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,1000.0,energy_P2prime_le_P3,True,0.04582608 <= 0.04638384,diagnostic
device_0,10.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,1000.0,energy_P2_le_P0,True,0.04582608 <= 0.05648992,required
device_0,10.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,1000.0,energy_P0_le_P1,True,0.05648992 <= 0.06270608,required
device_0,10.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,10.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,10.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,10.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,10.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,10.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,1000.0,energy_P2_le_P2prime,True,0.06022608 <= 0.06022608,required
device_0,10.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,1000.0,energy_P2prime_le_P3,True,0.06022608 <= 0.06022608,diagnostic
device_0,10.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,1000.0,energy_P2_le_P0,True,0.06022608 <= 0.062158,required
device_0,10.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,1000.0,energy_P0_le_P1,True,0.062158 <= 0.06270608,required
device_0,10.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,10.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,10.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,10.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,10.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,10.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,energy_P2_le_P2prime,True,0.06101808 <= 0.06101808,required
device_0,10.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,energy_P2prime_le_P3,True,0.06101808 <= 0.0610712,diagnostic
device_0,10.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,energy_P2_le_P0,True,0.06101808 <= 0.06212032,required
device_0,10.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,energy_P0_le_P1,True,0.06212032 <= 0.06270608,required
device_0,10.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,10.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,10.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,10.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,10.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,10.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,energy_P2_le_P2prime,True,0.06245808 <= 0.06245808,required
device_0,10.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,energy_P2prime_le_P3,True,0.06245808 <= 0.06245808,diagnostic
device_0,10.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,energy_P2_le_P0,True,0.06245808 <= 0.06265152,required
device_0,10.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,energy_P0_le_P1,True,0.06265152 <= 0.06270608,required
device_0,10.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,10.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,10.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,10.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,10.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,10.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,energy_P2_le_P2prime,True,0.05426608 <= 0.05426608,required
device_0,10.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,energy_P2prime_le_P3,True,0.05426608 <= 0.05434576,diagnostic
device_0,10.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,energy_P2_le_P0,True,0.05426608 <= 0.05980384,required
device_0,10.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,energy_P0_le_P1,True,0.05980384 <= 0.06270608,required
device_0,10.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,10.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,10.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,10.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,10.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,10.0,1703.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,energy_P2_le_P2prime,True,0.06146608 <= 0.06146608,required
device_0,10.0,1703.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,energy_P2prime_le_P3,True,0.06146608 <= 0.06146608,diagnostic
device_0,10.0,1703.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,energy_P2_le_P0,True,0.06146608 <= 0.0624556,required
device_0,10.0,1703.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,energy_P0_le_P1,True,0.0624556 <= 0.06270608,required
device_0,10.0,1703.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,10.0,1703.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
